name,time,application,num_replicas,batch_size,duration,num_task
inference-yolov3-7682,13243,infer-yolov3-5,1,1,12.0,3313
inference-bert-7683,13246,infer-bert-5,1,1,19.0,4918
inference-bert-7684,13247,infer-bert-1,1,1,22.0,164
inference-cifar10-7686,13252,infer-cifar10-4,1,1,10.0,4022
inference-ncf-7685,13252,infer-ncf-5,1,1,17.0,801
inference-ncf-7687,13253,infer-ncf-3,1,1,3.0,1146
inference-cifar10-7688,13253,infer-cifar10-1,1,1,26.0,9448
inference-ncf-7689,13254,infer-ncf-2,1,1,25.0,4250
inference-yolov3-7690,13254,infer-yolov3-5,1,1,14.0,1087
inference-ncf-7691,13255,infer-ncf-1,1,1,13.0,4692
inference-bert-7692,13256,infer-bert-3,1,1,5.0,1259
cifar10-56,13262,cifar10,12,4096,4.0,-1
inference-imagenet-7693,13264,infer-imagenet-5,1,1,22.0,4293
inference-ncf-7694,13264,infer-ncf-4,1,1,10.0,1706
inference-yolov3-7695,13271,infer-yolov3-4,1,1,2.0,2234
inference-ncf-7696,13273,infer-ncf-3,1,1,20.0,3032
cifar10-57,13276,cifar10,6,2048,4.0,-1
inference-yolov3-7698,13277,infer-yolov3-1,1,1,19.0,576
inference-cifar10-7697,13277,infer-cifar10-4,1,1,18.0,2398
inference-imagenet-7699,13278,infer-imagenet-2,1,1,16.0,1493
inference-ncf-7700,13278,infer-ncf-1,1,1,11.0,2420
inference-ncf-7701,13279,infer-ncf-3,1,1,26.0,2357
inference-cifar10-7702,13281,infer-cifar10-4,1,1,8.0,2027
inference-deepspeech2-7703,13281,infer-deepspeech2-3,1,1,7.0,581
inference-cifar10-7704,13282,infer-cifar10-2,1,1,19.0,2057
inference-yolov3-7705,13283,infer-yolov3-1,1,1,29.0,3515
inference-bert-7706,13283,infer-bert-5,1,1,5.0,1190
inference-cifar10-7707,13286,infer-cifar10-1,1,1,10.0,8434
inference-yolov3-7708,13287,infer-yolov3-5,1,1,5.0,3228
inference-ncf-7709,13287,infer-ncf-5,1,1,19.0,2435
inference-ncf-7710,13288,infer-ncf-5,1,1,15.0,2091
inference-bert-7711,13289,infer-bert-4,1,1,12.0,4283
inference-cifar10-7712,13289,infer-cifar10-1,1,1,9.0,6098
inference-deepspeech2-7713,13289,infer-deepspeech2-5,1,1,25.0,959
inference-deepspeech2-7714,13292,infer-deepspeech2-1,1,1,24.0,294
inference-yolov3-7715,13292,infer-yolov3-1,1,1,15.0,3805
inference-ncf-7716,13292,infer-ncf-4,1,1,18.0,3144
inference-imagenet-7717,13293,infer-imagenet-5,1,1,15.0,3197
inference-deepspeech2-7718,13294,infer-deepspeech2-2,1,1,11.0,160
inference-deepspeech2-7719,13296,infer-deepspeech2-4,1,1,1.0,959
inference-bert-7720,13298,infer-bert-3,1,1,3.0,1216
inference-cifar10-7721,13301,infer-cifar10-5,1,1,21.0,7852
inference-deepspeech2-7722,13305,infer-deepspeech2-1,1,1,20.0,116
inference-imagenet-7724,13307,infer-imagenet-5,1,1,4.0,8517
ncf-58,13307,ncf,1,32768,4.0,-1
inference-bert-7723,13307,infer-bert-1,1,1,15.0,207
inference-ncf-7725,13308,infer-ncf-5,1,1,14.0,4081
inference-deepspeech2-7726,13312,infer-deepspeech2-1,1,1,26.0,47
inference-imagenet-7727,13314,infer-imagenet-5,1,1,2.0,1493
inference-yolov3-7728,13316,infer-yolov3-3,1,1,4.0,4639
inference-cifar10-7729,13316,infer-cifar10-4,1,1,1.0,1662
inference-cifar10-7730,13320,infer-cifar10-3,1,1,6.0,9873
inference-ncf-7731,13320,infer-ncf-5,1,1,9.0,500
inference-bert-7732,13321,infer-bert-4,1,1,22.0,1536
inference-bert-7733,13332,infer-bert-1,1,1,12.0,4215
inference-bert-7734,13339,infer-bert-5,1,1,17.0,351
inference-ncf-7735,13341,infer-ncf-3,1,1,8.0,4247
inference-imagenet-7736,13342,infer-imagenet-5,1,1,15.0,6402
inference-bert-7738,13345,infer-bert-4,1,1,6.0,272
inference-imagenet-7737,13345,infer-imagenet-3,1,1,28.0,4644
inference-ncf-7739,13346,infer-ncf-5,1,1,5.0,3407
inference-yolov3-7740,13346,infer-yolov3-4,1,1,3.0,4188
inference-ncf-7741,13348,infer-ncf-1,1,1,10.0,1934
inference-bert-7742,13348,infer-bert-5,1,1,19.0,4215
inference-yolov3-7743,13348,infer-yolov3-2,1,1,15.0,3217
inference-imagenet-7744,13352,infer-imagenet-5,1,1,9.0,441
inference-yolov3-7745,13353,infer-yolov3-5,1,1,6.0,2944
inference-bert-7746,13354,infer-bert-5,1,1,5.0,1404
inference-ncf-7747,13356,infer-ncf-3,1,1,13.0,1420
inference-bert-7748,13356,infer-bert-1,1,1,18.0,4927
inference-deepspeech2-7749,13359,infer-deepspeech2-5,1,1,28.0,568
inference-bert-7750,13362,infer-bert-1,1,1,1.0,4110
inference-bert-7752,13364,infer-bert-3,1,1,29.0,4136
inference-deepspeech2-7751,13364,infer-deepspeech2-5,1,1,28.0,5
inference-ncf-7753,13365,infer-ncf-5,1,1,19.0,3388
inference-bert-7754,13367,infer-bert-5,1,1,14.0,388
inference-yolov3-7755,13367,infer-yolov3-5,1,1,11.0,4329
inference-ncf-7756,13368,infer-ncf-3,1,1,14.0,1973
inference-cifar10-7757,13375,infer-cifar10-4,1,1,10.0,9873
inference-imagenet-7758,13378,infer-imagenet-2,1,1,14.0,4866
inference-cifar10-7759,13378,infer-cifar10-3,1,1,3.0,6364
inference-ncf-7760,13379,infer-ncf-3,1,1,3.0,2105
inference-cifar10-7761,13380,infer-cifar10-2,1,1,23.0,7950
inference-yolov3-7762,13380,infer-yolov3-4,1,1,26.0,3204
inference-yolov3-7763,13388,infer-yolov3-4,1,1,24.0,4974
inference-imagenet-7764,13390,infer-imagenet-4,1,1,17.0,9780
inference-deepspeech2-7765,13396,infer-deepspeech2-2,1,1,26.0,795
inference-ncf-7766,13397,infer-ncf-2,1,1,18.0,1099
inference-ncf-7767,13398,infer-ncf-5,1,1,23.0,2860
inference-bert-7768,13399,infer-bert-5,1,1,12.0,1721
inference-bert-7769,13403,infer-bert-4,1,1,3.0,458
inference-imagenet-7770,13408,infer-imagenet-2,1,1,17.0,3278
inference-bert-7771,13410,infer-bert-5,1,1,21.0,2818
inference-bert-7772,13410,infer-bert-5,1,1,11.0,388
inference-yolov3-7773,13411,infer-yolov3-3,1,1,9.0,3921
inference-imagenet-7774,13411,infer-imagenet-3,1,1,10.0,1001
inference-deepspeech2-7775,13412,infer-deepspeech2-1,1,1,25.0,369
inference-imagenet-7777,13413,infer-imagenet-4,1,1,2.0,9039
inference-cifar10-7776,13413,infer-cifar10-2,1,1,20.0,6047
inference-bert-7778,13413,infer-bert-4,1,1,8.0,4880
inference-cifar10-7780,13415,infer-cifar10-4,1,1,28.0,2398
inference-ncf-7779,13415,infer-ncf-4,1,1,23.0,4797
inference-cifar10-7781,13416,infer-cifar10-4,1,1,27.0,3422
inference-ncf-7782,13417,infer-ncf-4,1,1,17.0,912
inference-deepspeech2-7783,13419,infer-deepspeech2-3,1,1,3.0,47
inference-yolov3-7784,13420,infer-yolov3-3,1,1,21.0,1096
inference-imagenet-7785,13420,infer-imagenet-2,1,1,7.0,8024
inference-imagenet-7786,13421,infer-imagenet-5,1,1,4.0,8517
inference-ncf-7787,13422,infer-ncf-3,1,1,22.0,1010
inference-yolov3-7789,13425,infer-yolov3-3,1,1,10.0,2643
inference-ncf-7788,13425,infer-ncf-5,1,1,19.0,404
inference-ncf-7790,13433,infer-ncf-2,1,1,4.0,4160
inference-bert-7791,13434,infer-bert-3,1,1,22.0,1667
inference-ncf-7792,13437,infer-ncf-5,1,1,1.0,1839
inference-yolov3-7793,13438,infer-yolov3-2,1,1,2.0,3930
inference-bert-7794,13438,infer-bert-4,1,1,20.0,4693
inference-yolov3-7795,13440,infer-yolov3-5,1,1,15.0,3998
inference-yolov3-7796,13441,infer-yolov3-4,1,1,7.0,296
inference-imagenet-7797,13444,infer-imagenet-4,1,1,5.0,2806
inference-yolov3-7798,13449,infer-yolov3-3,1,1,14.0,3169
inference-cifar10-7799,13457,infer-cifar10-4,1,1,7.0,3048
inference-deepspeech2-7800,13464,infer-deepspeech2-3,1,1,2.0,587
inference-deepspeech2-7801,13466,infer-deepspeech2-3,1,1,12.0,988
inference-bert-7802,13467,infer-bert-1,1,1,8.0,1667
inference-bert-7803,13470,infer-bert-1,1,1,29.0,1259
inference-imagenet-7804,13472,infer-imagenet-4,1,1,5.0,4080
inference-ncf-7805,13472,infer-ncf-4,1,1,20.0,539
inference-yolov3-7806,13473,infer-yolov3-5,1,1,18.0,2157
inference-deepspeech2-7807,13475,infer-deepspeech2-4,1,1,14.0,244
inference-cifar10-7808,13475,infer-cifar10-2,1,1,10.0,9448
inference-deepspeech2-7809,13477,infer-deepspeech2-3,1,1,18.0,767
inference-yolov3-7810,13478,infer-yolov3-2,1,1,15.0,4410
inference-bert-7811,13479,infer-bert-4,1,1,12.0,477
inference-deepspeech2-7812,13479,infer-deepspeech2-4,1,1,11.0,330
inference-deepspeech2-7813,13481,infer-deepspeech2-3,1,1,16.0,851
inference-imagenet-7814,13483,infer-imagenet-5,1,1,12.0,6402
inference-bert-7815,13488,infer-bert-4,1,1,21.0,847
inference-cifar10-7816,13488,infer-cifar10-5,1,1,21.0,6047
inference-imagenet-7817,13489,infer-imagenet-3,1,1,3.0,3573
inference-cifar10-7818,13490,infer-cifar10-1,1,1,15.0,7823
inference-yolov3-7819,13491,infer-yolov3-2,1,1,26.0,2103
inference-ncf-7820,13495,infer-ncf-5,1,1,17.0,202
inference-imagenet-7821,13495,infer-imagenet-4,1,1,1.0,2341
inference-deepspeech2-7822,13501,infer-deepspeech2-3,1,1,7.0,360
inference-ncf-7823,13502,infer-ncf-4,1,1,20.0,3666
inference-yolov3-7824,13503,infer-yolov3-5,1,1,27.0,3217
inference-ncf-7826,13504,infer-ncf-3,1,1,25.0,2985
inference-imagenet-7825,13504,infer-imagenet-1,1,1,29.0,8954
inference-ncf-7827,13505,infer-ncf-4,1,1,22.0,4081
inference-ncf-7828,13509,infer-ncf-1,1,1,15.0,404
inference-bert-7829,13511,infer-bert-3,1,1,2.0,3370
inference-cifar10-7830,13511,infer-cifar10-2,1,1,10.0,7028
inference-yolov3-7831,13511,infer-yolov3-1,1,1,13.0,1264
inference-ncf-7832,13514,infer-ncf-4,1,1,19.0,4381
inference-yolov3-7833,13516,infer-yolov3-3,1,1,8.0,3978
inference-imagenet-7834,13516,infer-imagenet-3,1,1,11.0,2806
inference-ncf-7835,13517,infer-ncf-2,1,1,22.0,1618
inference-imagenet-7836,13523,infer-imagenet-3,1,1,6.0,4876
inference-ncf-7837,13526,infer-ncf-5,1,1,21.0,1010
inference-ncf-7838,13527,infer-ncf-1,1,1,29.0,4301
inference-bert-7839,13528,infer-bert-4,1,1,3.0,477
inference-bert-7840,13530,infer-bert-2,1,1,4.0,2512
inference-bert-7841,13532,infer-bert-5,1,1,1.0,1521
inference-yolov3-7842,13533,infer-yolov3-3,1,1,23.0,2114
inference-deepspeech2-7843,13533,infer-deepspeech2-2,1,1,28.0,177
inference-imagenet-7844,13533,infer-imagenet-4,1,1,10.0,2313
inference-yolov3-7845,13536,infer-yolov3-3,1,1,22.0,3868
inference-bert-7846,13537,infer-bert-3,1,1,27.0,1259
inference-deepspeech2-7847,13538,infer-deepspeech2-3,1,1,18.0,771
inference-deepspeech2-7848,13540,infer-deepspeech2-4,1,1,25.0,103
inference-ncf-7849,13542,infer-ncf-2,1,1,8.0,1146
inference-deepspeech2-7850,13546,infer-deepspeech2-3,1,1,22.0,904
inference-yolov3-7851,13547,infer-yolov3-5,1,1,22.0,2063
inference-deepspeech2-7852,13552,infer-deepspeech2-5,1,1,3.0,630
inference-deepspeech2-7854,13554,infer-deepspeech2-4,1,1,6.0,747
inference-cifar10-7853,13554,infer-cifar10-1,1,1,10.0,6047
inference-cifar10-7855,13559,infer-cifar10-5,1,1,17.0,7761
inference-ncf-7856,13563,infer-ncf-4,1,1,5.0,772
inference-deepspeech2-7857,13563,infer-deepspeech2-2,1,1,4.0,241
inference-ncf-7858,13566,infer-ncf-3,1,1,24.0,2445
inference-cifar10-7859,13566,infer-cifar10-1,1,1,26.0,1195
inference-deepspeech2-7860,13568,infer-deepspeech2-1,1,1,14.0,13
inference-imagenet-7861,13568,infer-imagenet-1,1,1,17.0,943
inference-yolov3-7863,13572,infer-yolov3-5,1,1,23.0,178
inference-imagenet-7862,13572,infer-imagenet-3,1,1,23.0,9330
inference-imagenet-7864,13573,infer-imagenet-3,1,1,6.0,5926
inference-deepspeech2-7865,13575,infer-deepspeech2-3,1,1,16.0,98
inference-bert-7866,13578,infer-bert-2,1,1,2.0,434
inference-deepspeech2-7867,13579,infer-deepspeech2-5,1,1,14.0,585
inference-bert-7868,13580,infer-bert-4,1,1,1.0,4372
inference-yolov3-7869,13580,infer-yolov3-2,1,1,28.0,8
inference-ncf-7870,13580,infer-ncf-5,1,1,8.0,500
inference-ncf-7871,13582,infer-ncf-2,1,1,26.0,2265
inference-cifar10-7872,13586,infer-cifar10-1,1,1,25.0,9275
inference-bert-7873,13587,infer-bert-5,1,1,24.0,181
inference-deepspeech2-7874,13588,infer-deepspeech2-1,1,1,28.0,726
inference-imagenet-7875,13589,infer-imagenet-5,1,1,1.0,1094
inference-yolov3-7876,13590,infer-yolov3-3,1,1,10.0,1675
inference-ncf-7877,13594,infer-ncf-5,1,1,22.0,2357
inference-imagenet-7879,13595,infer-imagenet-1,1,1,29.0,9023
inference-imagenet-7878,13595,infer-imagenet-5,1,1,26.0,7344
inference-yolov3-7880,13599,infer-yolov3-5,1,1,27.0,395
inference-imagenet-7881,13600,infer-imagenet-2,1,1,24.0,1094
inference-imagenet-7882,13601,infer-imagenet-3,1,1,9.0,4000
inference-yolov3-7883,13605,infer-yolov3-5,1,1,17.0,1080
inference-bert-7884,13606,infer-bert-4,1,1,26.0,2123
inference-yolov3-7885,13606,infer-yolov3-2,1,1,29.0,2627
inference-bert-7886,13607,infer-bert-5,1,1,23.0,164
ncf-59,13608,ncf,1,32768,4.0,-1
inference-ncf-7887,13609,infer-ncf-4,1,1,20.0,3122
inference-deepspeech2-7888,13610,infer-deepspeech2-2,1,1,14.0,181
inference-ncf-7889,13611,infer-ncf-2,1,1,22.0,1367
inference-cifar10-7890,13614,infer-cifar10-1,1,1,10.0,6105
inference-cifar10-7891,13615,infer-cifar10-4,1,1,28.0,7692
inference-imagenet-7892,13618,infer-imagenet-4,1,1,28.0,6402
inference-deepspeech2-7893,13619,infer-deepspeech2-3,1,1,9.0,562
inference-bert-7894,13622,infer-bert-5,1,1,10.0,4315
inference-imagenet-7895,13622,infer-imagenet-1,1,1,10.0,9279
inference-cifar10-7896,13622,infer-cifar10-5,1,1,23.0,178
inference-cifar10-7897,13624,infer-cifar10-4,1,1,11.0,3422
inference-ncf-7898,13628,infer-ncf-2,1,1,8.0,3432
inference-cifar10-7899,13631,infer-cifar10-4,1,1,27.0,3422
inference-bert-7900,13632,infer-bert-1,1,1,9.0,1924
inference-deepspeech2-7902,13634,infer-deepspeech2-4,1,1,12.0,728
inference-deepspeech2-7901,13634,infer-deepspeech2-2,1,1,24.0,37
inference-imagenet-7903,13634,infer-imagenet-1,1,1,25.0,4293
inference-imagenet-7904,13636,infer-imagenet-5,1,1,27.0,4644
inference-cifar10-7905,13638,infer-cifar10-2,1,1,9.0,7761
inference-bert-7906,13639,infer-bert-4,1,1,1.0,3370
inference-deepspeech2-7907,13640,infer-deepspeech2-2,1,1,18.0,487
inference-imagenet-7908,13645,infer-imagenet-1,1,1,18.0,543
inference-ncf-7909,13645,infer-ncf-5,1,1,1.0,2985
inference-deepspeech2-7910,13648,infer-deepspeech2-4,1,1,3.0,762
inference-deepspeech2-7911,13648,infer-deepspeech2-2,1,1,2.0,222
inference-ncf-7912,13656,infer-ncf-2,1,1,6.0,1973
inference-yolov3-7913,13656,infer-yolov3-2,1,1,21.0,4646
inference-imagenet-7914,13657,infer-imagenet-4,1,1,11.0,787
inference-yolov3-7915,13657,infer-yolov3-2,1,1,17.0,977
inference-imagenet-7916,13658,infer-imagenet-3,1,1,1.0,8679
inference-ncf-7917,13660,infer-ncf-4,1,1,7.0,4533
inference-yolov3-7918,13660,infer-yolov3-1,1,1,26.0,1902
inference-bert-7919,13662,infer-bert-1,1,1,21.0,272
inference-ncf-7920,13662,infer-ncf-1,1,1,23.0,2575
inference-ncf-7921,13665,infer-ncf-5,1,1,13.0,2141
inference-ncf-7922,13666,infer-ncf-4,1,1,4.0,585
inference-ncf-7923,13668,infer-ncf-5,1,1,24.0,4797
inference-bert-7924,13669,infer-bert-3,1,1,20.0,731
inference-ncf-7925,13670,infer-ncf-1,1,1,25.0,2445
inference-cifar10-7926,13671,infer-cifar10-3,1,1,26.0,6435
inference-deepspeech2-7927,13671,infer-deepspeech2-4,1,1,21.0,37
inference-deepspeech2-7928,13672,infer-deepspeech2-1,1,1,7.0,726
inference-deepspeech2-7929,13674,infer-deepspeech2-5,1,1,10.0,988
inference-imagenet-7930,13675,infer-imagenet-3,1,1,4.0,8956
inference-cifar10-7931,13676,infer-cifar10-2,1,1,18.0,8453
inference-yolov3-7932,13678,infer-yolov3-4,1,1,19.0,3654
inference-deepspeech2-7933,13678,infer-deepspeech2-1,1,1,2.0,369
inference-ncf-7934,13679,infer-ncf-3,1,1,22.0,91
inference-imagenet-7935,13682,infer-imagenet-2,1,1,29.0,1094
inference-deepspeech2-7936,13682,infer-deepspeech2-2,1,1,6.0,648
inference-cifar10-7937,13683,infer-cifar10-4,1,1,24.0,9275
inference-imagenet-7938,13685,infer-imagenet-2,1,1,29.0,2737
inference-deepspeech2-7940,13690,infer-deepspeech2-4,1,1,29.0,75
inference-bert-7939,13690,infer-bert-5,1,1,13.0,4827
inference-ncf-7941,13691,infer-ncf-5,1,1,29.0,4301
inference-cifar10-7942,13693,infer-cifar10-4,1,1,3.0,6670
inference-bert-7943,13695,infer-bert-5,1,1,21.0,4030
inference-deepspeech2-7944,13696,infer-deepspeech2-1,1,1,23.0,584
inference-cifar10-7945,13699,infer-cifar10-2,1,1,8.0,4024
inference-imagenet-7946,13700,infer-imagenet-5,1,1,27.0,8846
inference-yolov3-7947,13700,infer-yolov3-3,1,1,7.0,1981
inference-cifar10-7948,13701,infer-cifar10-2,1,1,24.0,9255
inference-deepspeech2-7949,13707,infer-deepspeech2-5,1,1,25.0,183
inference-ncf-7950,13709,infer-ncf-5,1,1,21.0,4613
inference-imagenet-7951,13709,infer-imagenet-1,1,1,19.0,8877
inference-imagenet-7953,13711,infer-imagenet-4,1,1,4.0,2465
inference-imagenet-7952,13711,infer-imagenet-2,1,1,16.0,8769
inference-imagenet-7954,13712,infer-imagenet-2,1,1,17.0,5333
inference-yolov3-7955,13715,infer-yolov3-5,1,1,28.0,1648
inference-yolov3-7956,13716,infer-yolov3-1,1,1,27.0,3286
inference-cifar10-7957,13718,infer-cifar10-2,1,1,8.0,9275
inference-deepspeech2-7958,13719,infer-deepspeech2-3,1,1,7.0,294
inference-imagenet-7959,13726,infer-imagenet-4,1,1,7.0,7958
inference-ncf-7960,13731,infer-ncf-4,1,1,26.0,3407
inference-ncf-7961,13731,infer-ncf-5,1,1,15.0,418
inference-deepspeech2-7962,13733,infer-deepspeech2-3,1,1,24.0,433
inference-ncf-7963,13734,infer-ncf-4,1,1,21.0,4613
inference-imagenet-7964,13738,infer-imagenet-4,1,1,25.0,8877
inference-imagenet-7965,13740,infer-imagenet-4,1,1,18.0,1804
inference-imagenet-7966,13744,infer-imagenet-2,1,1,13.0,7009
inference-cifar10-7967,13744,infer-cifar10-2,1,1,16.0,9873
inference-bert-7968,13746,infer-bert-4,1,1,26.0,4336
inference-deepspeech2-7969,13748,infer-deepspeech2-3,1,1,19.0,413
inference-ncf-7970,13751,infer-ncf-3,1,1,21.0,3595
inference-deepspeech2-7971,13752,infer-deepspeech2-4,1,1,2.0,47
inference-bert-7972,13753,infer-bert-2,1,1,4.0,847
inference-bert-7973,13753,infer-bert-4,1,1,28.0,1739
inference-yolov3-7974,13753,infer-yolov3-4,1,1,7.0,3050
inference-imagenet-7975,13754,infer-imagenet-1,1,1,15.0,441
inference-imagenet-7976,13755,infer-imagenet-4,1,1,9.0,3278
inference-deepspeech2-7977,13756,infer-deepspeech2-1,1,1,5.0,159
inference-imagenet-7978,13757,infer-imagenet-2,1,1,13.0,4293
deepspeech2-60,13759,deepspeech2,6,320,4.0,-1
inference-deepspeech2-7979,13760,infer-deepspeech2-5,1,1,28.0,322
inference-ncf-7980,13762,infer-ncf-1,1,1,8.0,2953
inference-yolov3-7981,13763,infer-yolov3-4,1,1,15.0,4750
inference-cifar10-7982,13767,infer-cifar10-4,1,1,26.0,6590
inference-ncf-7983,13768,infer-ncf-2,1,1,26.0,3947
inference-yolov3-7984,13768,infer-yolov3-5,1,1,28.0,296
inference-bert-7985,13769,infer-bert-5,1,1,1.0,4880
inference-bert-7986,13769,infer-bert-2,1,1,16.0,4009
inference-yolov3-7987,13771,infer-yolov3-3,1,1,12.0,4056
inference-ncf-7988,13772,infer-ncf-4,1,1,15.0,180
inference-ncf-7989,13773,infer-ncf-3,1,1,9.0,2953
inference-ncf-7990,13773,infer-ncf-4,1,1,3.0,4459
inference-ncf-7991,13773,infer-ncf-4,1,1,13.0,4023
inference-imagenet-7992,13775,infer-imagenet-4,1,1,16.0,3897
inference-ncf-7993,13776,infer-ncf-3,1,1,15.0,258
inference-ncf-7994,13777,infer-ncf-2,1,1,7.0,3353
inference-yolov3-7995,13779,infer-yolov3-3,1,1,19.0,3580
inference-ncf-7996,13779,infer-ncf-4,1,1,11.0,3989
inference-bert-7997,13779,infer-bert-1,1,1,28.0,4939
inference-imagenet-7998,13780,infer-imagenet-2,1,1,25.0,543
inference-deepspeech2-7999,13780,infer-deepspeech2-5,1,1,24.0,912
inference-bert-8000,13780,infer-bert-4,1,1,8.0,388
inference-deepspeech2-8001,13781,infer-deepspeech2-2,1,1,15.0,903
inference-bert-8002,13782,infer-bert-5,1,1,21.0,351
inference-cifar10-8003,13784,infer-cifar10-4,1,1,19.0,5968
inference-cifar10-8004,13785,infer-cifar10-2,1,1,22.0,526
inference-bert-8005,13786,infer-bert-5,1,1,29.0,2123
inference-bert-8006,13791,infer-bert-2,1,1,11.0,2221
inference-yolov3-8007,13791,infer-yolov3-1,1,1,29.0,4880
inference-cifar10-8008,13793,infer-cifar10-3,1,1,27.0,8956
inference-deepspeech2-8009,13798,infer-deepspeech2-3,1,1,23.0,795
inference-imagenet-8010,13799,infer-imagenet-1,1,1,10.0,4488
inference-bert-8012,13800,infer-bert-1,1,1,29.0,1012
inference-bert-8011,13800,infer-bert-3,1,1,22.0,3276
inference-bert-8013,13801,infer-bert-3,1,1,9.0,1259
inference-deepspeech2-8014,13802,infer-deepspeech2-2,1,1,26.0,159
inference-yolov3-8016,13805,infer-yolov3-4,1,1,18.0,4750
inference-cifar10-8015,13805,infer-cifar10-2,1,1,25.0,963
inference-cifar10-8017,13806,infer-cifar10-1,1,1,9.0,4402
inference-ncf-8018,13806,infer-ncf-3,1,1,26.0,4797
ncf-61,13806,ncf,1,32768,4.0,-1
inference-yolov3-8019,13809,infer-yolov3-4,1,1,3.0,38
inference-yolov3-8020,13811,infer-yolov3-2,1,1,24.0,3930
inference-imagenet-8021,13811,infer-imagenet-3,1,1,15.0,4503
inference-yolov3-8022,13812,infer-yolov3-3,1,1,23.0,4329
inference-cifar10-8023,13814,infer-cifar10-5,1,1,12.0,4754
inference-ncf-8024,13815,infer-ncf-1,1,1,3.0,1272
inference-yolov3-8025,13815,infer-yolov3-1,1,1,20.0,993
inference-imagenet-8026,13824,infer-imagenet-1,1,1,1.0,2737
inference-bert-8027,13826,infer-bert-4,1,1,19.0,1788
inference-yolov3-8028,13831,infer-yolov3-3,1,1,26.0,1635
inference-bert-8031,13832,infer-bert-2,1,1,27.0,3590
inference-imagenet-8030,13832,infer-imagenet-5,1,1,23.0,9376
inference-deepspeech2-8029,13832,infer-deepspeech2-1,1,1,3.0,98
inference-deepspeech2-8032,13836,infer-deepspeech2-1,1,1,2.0,971
inference-yolov3-8033,13842,infer-yolov3-2,1,1,27.0,2074
inference-yolov3-8034,13843,infer-yolov3-2,1,1,9.0,2074
inference-ncf-8035,13845,infer-ncf-3,1,1,8.0,1997
inference-bert-8036,13846,infer-bert-4,1,1,5.0,1216
inference-bert-8037,13847,infer-bert-2,1,1,11.0,850
inference-deepspeech2-8038,13848,infer-deepspeech2-3,1,1,4.0,587
inference-yolov3-8039,13851,infer-yolov3-5,1,1,23.0,1489
inference-cifar10-8040,13854,infer-cifar10-2,1,1,13.0,2044
inference-imagenet-8041,13855,infer-imagenet-1,1,1,21.0,117
inference-cifar10-8042,13858,infer-cifar10-3,1,1,14.0,873
inference-ncf-8044,13862,infer-ncf-2,1,1,1.0,4247
inference-imagenet-8043,13862,infer-imagenet-4,1,1,17.0,5333
inference-yolov3-8045,13863,infer-yolov3-1,1,1,5.0,1847
inference-deepspeech2-8046,13864,infer-deepspeech2-1,1,1,17.0,585
inference-imagenet-8047,13865,infer-imagenet-5,1,1,14.0,9648
inference-ncf-8048,13865,infer-ncf-1,1,1,22.0,192
inference-cifar10-8049,13866,infer-cifar10-4,1,1,26.0,4022
inference-deepspeech2-8050,13867,infer-deepspeech2-5,1,1,28.0,188
inference-cifar10-8051,13868,infer-cifar10-5,1,1,11.0,1973
inference-bert-8052,13869,infer-bert-2,1,1,10.0,207
inference-yolov3-8053,13871,infer-yolov3-5,1,1,21.0,1264
inference-yolov3-8054,13873,infer-yolov3-2,1,1,18.0,576
inference-deepspeech2-8055,13876,infer-deepspeech2-2,1,1,27.0,318
inference-bert-8056,13877,infer-bert-4,1,1,16.0,602
inference-bert-8057,13878,infer-bert-4,1,1,5.0,4009
inference-imagenet-8058,13879,infer-imagenet-1,1,1,15.0,9903
inference-imagenet-8059,13884,infer-imagenet-5,1,1,3.0,4866
inference-ncf-8060,13885,infer-ncf-3,1,1,1.0,904
